RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Zlatko CAJKOVSKI,,
208,1225,MEX,VIAL Octavio (MEX),S,0,Manuel GUTIERREZ,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Predrag DJAJIC,,
208,1225,MEX,VIAL Octavio (MEX),S,0,Hector ORTIZ,,P89'
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Ivan HORVAT,C,
208,1225,MEX,VIAL Octavio (MEX),S,0,Mario PEREZ,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Miodrag JOVANOVIC,,
208,1225,MEX,VIAL Octavio (MEX),S,0,Jose ROCA,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Prvoslav MIHAJLOVIC,,
208,1225,MEX,VIAL Octavio (MEX),S,0,Jose NARANJO,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Branko STANKOVIC,,
208,1225,MEX,VIAL Octavio (MEX),S,0,Carlos SEPTIEN,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),S,0,Kosta TOMASEVIC,,G81'
208,1225,MEX,VIAL Octavio (MEX),S,0,Guadalupe VELAZQUEZ,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ervin KATNIC,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Felipe ZETTER,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Bela PALFI,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Mario OCHOA,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ivo RADOVNIKOVIC,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Rodrigo RUIZ,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Sinisa ZLATKOVIC,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Francisco HERNANDEZ,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Bozo BROKETA,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Alfonso MONTEMAYOR,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Vladimir FIRM,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Carlos GUEVARA,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ratko COLIC,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Antonio FLORES,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Bernard VUKAS,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Jose BORBOLLA,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Vladimir BEARA,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Raul CORDOBA,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Aleksandar ATANACKOVIC,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Jose NAVARRO,,
208,1225,YUG,ARSENIJEVIC Milorad (YUG),N,0,Tihomir OGNJANOV,,
208,1225,MEX,VIAL Octavio (MEX),N,0,Max PRIETO,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Antonio RAMALLETS,GK,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Sergio LIVINGSTONE,GKC,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GABRIEL ALONSO,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Jorge ROBLEDO,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Estanislao BASORA,,G17'
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Fernando ROLDAN,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GAINZA,C,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Manuel ALVAREZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GONZALVO II,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Miguel BUSQUETS,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GONZALVO III,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Hernan CARVALLO,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Jose PANIZO,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Atilio CREMASCHI,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Jose PARRA,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Guillermo DIAZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Antonio PUCHADES,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Arturo FARIAS,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,ZARRA,,G30'
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Manuel MUNOZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Silvestre IGOA,,
208,1193,CHI,BUCCIARDI Arturo (CHI),S,0,Andres PRIETO,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Jose JUNCOSA,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Rene QUITRAL,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Luis MOLOWNY,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Fernando RIERA,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,ANTUNEZ,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Carlos IBANEZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Juan ACUNA,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Osvaldo SAEZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,LESMES II,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Francisco URROZ,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,CESAR,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Fernando CAMPOS,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,NANDO,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Raymundo INFANTE,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Alfonso SILVA,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Miguel FLORES,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,ROSENDO HERNANDEZ,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Carlos ROJAS,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Ignacio EIZAGUIRRE,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Manuel MACHUCA,,
208,1193,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Vicente ASENSI,,
208,1193,CHI,BUCCIARDI Arturo (CHI),N,0,Luis MAYANES,,
208,1228,SWE,RAYNOR George (ENG),S,0,Kalle SVENSSON,GK,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Marcelino VARGAS,GK,
208,1228,SWE,RAYNOR George (ENG),S,0,Knut NORDAHL,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Castor CANTERO,,
208,1228,SWE,RAYNOR George (ENG),S,0,Egon JONSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Casiano CESPEDES,,
208,1228,SWE,RAYNOR George (ENG),S,0,Lennart SKOGLUND,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Manuel GAVILAN,,
208,1228,SWE,RAYNOR George (ENG),S,0,Sune ANDERSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Alberto GONZALEZ,,
208,1228,SWE,RAYNOR George (ENG),S,0,Ingvar GARD,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Victoriano LEGUIZAMON,,
208,1228,SWE,RAYNOR George (ENG),S,0,Hans JEPPSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Atilio LOPEZ,,G74'
208,1228,SWE,RAYNOR George (ENG),S,0,Erik NILSSON,C,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Cesar LOPEZ FRETES,C,G35'
208,1228,SWE,RAYNOR George (ENG),S,0,Karl-Erik PALMER,,G26'
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Leongino UNZAIN,,
208,1228,SWE,RAYNOR George (ENG),S,0,Lennart SAMUELSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Enrique AVALOS,,
208,1228,SWE,RAYNOR George (ENG),S,0,Stig SUNDQVIST,,G17'
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Dario JARA SAGUIER,,
208,1228,SWE,RAYNOR George (ENG),N,0,Ingvar RYDELL,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Antonio CABRERA,,
208,1228,SWE,RAYNOR George (ENG),N,0,Stellan NILSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Hilarion OSORIO,,
208,1228,SWE,RAYNOR George (ENG),N,0,Gunnar JOHANSSON II,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Marcial AVALOS,,
208,1228,SWE,RAYNOR George (ENG),N,0,Torsten LINDBERG,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Melanio BAEZ,,
208,1228,SWE,RAYNOR George (ENG),N,0,Bror MELLBERG,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Angel BERNI,,
208,1228,SWE,RAYNOR George (ENG),N,0,Arne MANSSON,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Lorenzo CALONGA,,
208,1228,SWE,RAYNOR George (ENG),N,0,Olle AHLUND,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Juan Leon CANETE,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Pablo CENTURION,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Armando GONZALEZ,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Elioro PAREDES,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Francisco SOSA,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Frank BORGHI,GK,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Bert WILLIAMS,GK,
208,1202,USA,JEFFREY Bill (SCO),S,0,Charlie COLOMBO,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Alf RAMSEY,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Walter BAHR,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Billy WRIGHT,C,
208,1202,USA,JEFFREY Bill (SCO),S,0,Joe GAETJENS,,G38'
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,John ASTON,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Harry KEOUGH,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Roy BENTLEY,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Joe MACA,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Jimmy DICKINSON,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Ed McILVENNY,C,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Tom FINNEY,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Gino PARIANI,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Laurie HUGHES,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Ed SOUZA,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Wilf MANNION,,
208,1202,USA,JEFFREY Bill (SCO),S,0,John SOUZA,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Jimmy MULLEN,,
208,1202,USA,JEFFREY Bill (SCO),S,0,Frank WALLACE,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),S,0,Stan MORTENSEN,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Bob ANNIS,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Jackie MILBURN,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Geoff COOMBES,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Ted DITCHBURN,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Nick DI ORIO,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Bill ECKERSLEY,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Gino GARDASSANICH,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Stanley MATTHEWS,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Adam WOLANIN,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Eddie BAILY,,
208,1202,USA,JEFFREY Bill (SCO),N,0,Bob CRADDOCK,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Laurie SCOTT,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Bill NICHOLSON,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Henry COCKBURN,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Jim TAYLOR,,
208,1202,ENG,WINTERBOTTOM Walter (ENG),N,0,Willie WATSON,,
208,1191,BRA,COSTA Flavio (BRA),S,0,BARBOSA,GK,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Srdjan MRKUSIC,GK,
208,1191,BRA,COSTA Flavio (BRA),S,0,BAUER,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Ivan HORVAT,,
208,1191,BRA,COSTA Flavio (BRA),S,0,ADEMIR,,G4'
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Miodrag JOVANOVIC,,
208,1191,BRA,COSTA Flavio (BRA),S,0,AUGUSTO,C,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Branko STANKOVIC,,
208,1191,BRA,COSTA Flavio (BRA),S,0,JUVENAL,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Kosta TOMASEVIC,,
208,1191,BRA,COSTA Flavio (BRA),S,0,MANECA,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Zeljko CAJKOVSKI,,
208,1191,BRA,COSTA Flavio (BRA),S,0,DANILO ALVIM,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Zlatko CAJKOVSKI,C,
208,1191,BRA,COSTA Flavio (BRA),S,0,BIGODE,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Predrag DJAJIC,,
208,1191,BRA,COSTA Flavio (BRA),S,0,ZIZINHO,,G69'
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Bernard VUKAS,,
208,1191,BRA,COSTA Flavio (BRA),S,0,JAIR,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Stjepan BOBEK,,
208,1191,BRA,COSTA Flavio (BRA),S,0,CHICO,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),S,0,Rajko MITIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,ELY DO AMPARO,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Aleksandar ATANACKOVIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,BALTAZAR,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Vladimir BEARA,,
208,1191,BRA,COSTA Flavio (BRA),N,0,NORONHA,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Vladimir FIRM,,
208,1191,BRA,COSTA Flavio (BRA),N,0,ALFREDO II,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ratko COLIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,ADAOZINHO,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ervin KATNIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,NENA,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Bela PALFI,,
208,1191,BRA,COSTA Flavio (BRA),N,0,RODRIGUES,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Ivo RADOVNIKOVIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,RUY,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Sinisa ZLATKOVIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,FRIACA,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Bozo BROKETA,,
208,1191,BRA,COSTA Flavio (BRA),N,0,NILTON SANTOS,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Prvoslav MIHAJLOVIC,,
208,1191,BRA,COSTA Flavio (BRA),N,0,CASTILHO,,
208,1191,YUG,ARSENIJEVIC Milorad (YUG),N,0,Tihomir OGNJANOV,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Antonio RAMALLETS,GK,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Bert WILLIAMS,GK,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GABRIEL ALONSO,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Bill ECKERSLEY,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Estanislao BASORA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Tom FINNEY,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GAINZA,C,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Laurie HUGHES,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GONZALVO II,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Jimmy DICKINSON,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,GONZALVO III,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Alf RAMSEY,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,ZARRA,,G48'
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Billy WRIGHT,C,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Jose PANIZO,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Eddie BAILY,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Jose PARRA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Jackie MILBURN,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Antonio PUCHADES,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Stanley MATTHEWS,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Silvestre IGOA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),S,0,Stan MORTENSEN,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Jose JUNCOSA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Jimmy MULLEN,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Luis MOLOWNY,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Roy BENTLEY,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Alfonso SILVA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Ted DITCHBURN,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,ANTUNEZ,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Wilf MANNION,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Juan ACUNA,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Laurie SCOTT,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,LESMES II,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Bill NICHOLSON,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,CESAR,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Henry COCKBURN,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,NANDO,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Jim TAYLOR,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,ROSENDO HERNANDEZ,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,Willie WATSON,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Ignacio EIZAGUIRRE,,
208,1199,ENG,WINTERBOTTOM Walter (ENG),N,0,John ASTON,,
208,1199,ESP,EIZAGUIRRE Guillermo (ESP),N,0,Vicente ASENSI,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Giuseppe MORO,GK,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Marcelino VARGAS,GK,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Ermes MUCCINELLI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Castor CANTERO,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Egisto PANDOLFINI,,G63'
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Casiano CESPEDES,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Leandro REMONDINI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Manuel GAVILAN,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Ivano BLASON,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Alberto GONZALEZ,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Gino CAPPELLO,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Victoriano LEGUIZAMON,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Riccardo CARAPELLESE,C,G12'
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Atilio LOPEZ,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Osvaldo FATTORI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Cesar LOPEZ FRETES,C,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Zeffiro FURIASSI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Leongino UNZAIN,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Amedeo AMADEI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Enrique AVALOS,,
208,1218,ITA,NOVO Ferruccio (ITA),S,0,Giacomo MARI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Dario JARA SAGUIER,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Lucidio SENTIMENTI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Antonio CABRERA,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Carlo ANNOVAZZI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Hilarion OSORIO,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Aldo CAMPATELLI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Marcial AVALOS,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Attilio GIOVANNINI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Melanio BAEZ,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Augusto MAGLI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Angel BERNI,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Giampiero BONIPERTI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Lorenzo CALONGA,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Benito LORENZI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Juan Leon CANETE,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Carlo PAROLA,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Pablo CENTURION,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Omero TOGNON,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Armando GONZALEZ,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Giuseppe CASARI,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Elioro PAREDES,,
208,1218,ITA,NOVO Ferruccio (ITA),N,0,Emilio CAPRILE,,
208,1218,PAR,FLEITAS SOLICH Manuel (PAR),N,0,Francisco SOSA,,
208,1185,URU,LOPEZ Juan (URU),S,0,Roque MASPOLI,GK,
208,1185,BOL,PRETTO Mario (ITA),S,0,Eduardo GUTIERREZ,GK,
208,1185,URU,LOPEZ Juan (URU),S,0,Juan SCHIAFFINO,,G23' G54'
208,1185,BOL,PRETTO Mario (ITA),S,0,Benjamin MALDONADO,,
208,1185,URU,LOPEZ Juan (URU),S,0,Obdulio VARELA,C,
208,1185,BOL,PRETTO Mario (ITA),S,0,Jose BUSTAMANTE-NAVA,C,
208,1185,URU,LOPEZ Juan (URU),S,0,Ernesto VIDAL,,G18'
208,1185,BOL,PRETTO Mario (ITA),S,0,Alberto ACHA,,
208,1185,URU,LOPEZ Juan (URU),S,0,Victor RODRIGUEZ ANDRADE,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Victor ALGARANAZ,,
208,1185,URU,LOPEZ Juan (URU),S,0,Juan Carlos GONZALEZ,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Roberto CAPPARELLI,,
208,1185,URU,LOPEZ Juan (URU),S,0,Matias GONZALEZ,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Leonardo FERREL,,
208,1185,URU,LOPEZ Juan (URU),S,0,Oscar MIGUEZ,,G14' G40' G51'
208,1185,BOL,PRETTO Mario (ITA),S,0,Antonio GRECCO,,
208,1185,URU,LOPEZ Juan (URU),S,0,Julio PEREZ,,G83'
208,1185,BOL,PRETTO Mario (ITA),S,0,Benigno GUTIERREZ,,
208,1185,URU,LOPEZ Juan (URU),S,0,Eusebio TEJERA,,
208,1185,BOL,PRETTO Mario (ITA),S,0,Victor UGARTE,,
208,1185,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,G87'
208,1185,BOL,PRETTO Mario (ITA),S,0,Antonio VALENCIA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Julio Cesar BRITOS,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Vicente ARRAYA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Juan BURGUENO,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Duberty ARAOZ,,
208,1185,URU,LOPEZ Juan (URU),N,0,Rodolfo PINI,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Hector SAAVEDRA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Washington ORTUNO,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Rene CABRERA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Luis RIJO,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Juan GUERRA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Carlos ROMERO,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Benedicto GODOY,,
208,1185,URU,LOPEZ Juan (URU),N,0,Hector VILCHES,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Victor BROWN,,
208,1185,URU,LOPEZ Juan (URU),N,0,Ruben MORAN,,
208,1185,BOL,PRETTO Mario (ITA),N,0,Mario MENA,,
208,1185,URU,LOPEZ Juan (URU),N,0,Anibal PAZ,,
208,1185,URU,LOPEZ Juan (URU),N,0,William MARTINEZ,,
208,1185,URU,LOPEZ Juan (URU),N,0,Schubert GAMBETTA,,
